

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Large Scale Learning Techniques for Least Squares Support Vector Machines.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,An Automatic Approximate Bayesian Computation Approach Using Metric Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Generative Models for Deep Learning with Very Scarce Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Data Augmentation via Variational Auto-Encoders.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,LSTM-Based Multi-scale Model for Wind Speed Forecasting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Using Deep Learning to Classify Class Imbalanced Gene-Expression Microarrays Datasets.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,A Data Representation Approach to Support Imbalanced Data Classification Based on TWSVM.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Improving Regression Models by Dissimilarity Representation of Bio-chemical Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,A Comparative Study on Unsupervised Domain Adaptation for Coffee Crop Mapping.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Analytical Comparison of Histogram Distance Measures.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Gaussian Processes Regression with Multiple Annotators: When the Annotator Performance Is Not Homogeneous.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Linear Projection Learned from Hybrid CKA for Enhancing Distance-Based Classifiers.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Evaluation of Bag-of-Word Performance for Time Series Classification Using Discriminative SIFT-Based Mid-Level Representations.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Color Classification Methods for Perennial Weed Detection in Cereal Crops.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Hierarchical Graph-Based Segmentation in Detection of Object-Related Regions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Dealing with Heterogeneous Google Earth Images on Building Area Detection Task.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,Evaluation of Scale-Aware Realignments of Hierarchical Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Machine Learning,3D SfM as a Measuring Technique for Human Body Transformation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Large Scale Learning Techniques for Least Squares Support Vector Machines.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,An Automatic Approximate Bayesian Computation Approach Using Metric Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Generative Models for Deep Learning with Very Scarce Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Data Augmentation via Variational Auto-Encoders.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,LSTM-Based Multi-scale Model for Wind Speed Forecasting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Using Deep Learning to Classify Class Imbalanced Gene-Expression Microarrays Datasets.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,A Data Representation Approach to Support Imbalanced Data Classification Based on TWSVM.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Improving Regression Models by Dissimilarity Representation of Bio-chemical Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,A Comparative Study on Unsupervised Domain Adaptation for Coffee Crop Mapping.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Analytical Comparison of Histogram Distance Measures.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Gaussian Processes Regression with Multiple Annotators: When the Annotator Performance Is Not Homogeneous.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Linear Projection Learned from Hybrid CKA for Enhancing Distance-Based Classifiers.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Evaluation of Bag-of-Word Performance for Time Series Classification Using Discriminative SIFT-Based Mid-Level Representations.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Color Classification Methods for Perennial Weed Detection in Cereal Crops.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Hierarchical Graph-Based Segmentation in Detection of Object-Related Regions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Dealing with Heterogeneous Google Earth Images on Building Area Detection Task.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Evaluation of Scale-Aware Realignments of Hierarchical Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,3D SfM as a Measuring Technique for Human Body Transformation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Outlier Detection for Line Matching.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Detection of Small Portions of Water in VIS-NIR Images Acquired by UAVs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Predicting City Safety Perception Based on Visual Image Content.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Analysis and Classification of MoCap Data by Hilbert Space Embedding-Based Distance and Multikernel Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,An Out of Sample Version of the EM Algorithm for Imputing Missing Values in Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Multi-granulation Strategy via Feature Subset Extraction by Using a Genetic Algorithm and a Rough Sets-Based Measure of Dependence.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Boosting Collaborative Filters for Drug-Target Interaction Prediction.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Fast Adapting Mixture Parameters Schemes for Probability Density Difference-Based Deformable Model.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Optimal Stochastic Excitation for Linear Flaw Detection in a Solid Material.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Computing Anomaly Score Threshold with Autoencoders Pipeline.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Generating Random Variates via Kernel Density Estimation and Radial Basis Function Based Neural Networks.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Detection of Bat Acoustics Signals Using Voice Activity Detection Techniques with Random Forests Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Space Efficient Incremental Betweenness Algorithm for Directed Graphs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Confusion Matrix-Based Building of Hierarchical Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Information Potential Variability for Hyperparameter Selection in the MMD Distance.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,A Fuzzy Classifier for Data Streams with Infinitely Delayed Labels.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,Generalized Multitarget Linear Regression with Output Dependence Estimation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Computer Vision,A New Weighted k-Nearest Neighbor Algorithm Based on Newton's Gravitational Force.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Large Scale Learning Techniques for Least Squares Support Vector Machines.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,An Automatic Approximate Bayesian Computation Approach Using Metric Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Generative Models for Deep Learning with Very Scarce Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Data Augmentation via Variational Auto-Encoders.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,LSTM-Based Multi-scale Model for Wind Speed Forecasting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Using Deep Learning to Classify Class Imbalanced Gene-Expression Microarrays Datasets.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,A Data Representation Approach to Support Imbalanced Data Classification Based on TWSVM.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Improving Regression Models by Dissimilarity Representation of Bio-chemical Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,A Comparative Study on Unsupervised Domain Adaptation for Coffee Crop Mapping.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Analytical Comparison of Histogram Distance Measures.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Gaussian Processes Regression with Multiple Annotators: When the Annotator Performance Is Not Homogeneous.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Linear Projection Learned from Hybrid CKA for Enhancing Distance-Based Classifiers.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Evaluation of Bag-of-Word Performance for Time Series Classification Using Discriminative SIFT-Based Mid-Level Representations.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Color Classification Methods for Perennial Weed Detection in Cereal Crops.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Hierarchical Graph-Based Segmentation in Detection of Object-Related Regions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Dealing with Heterogeneous Google Earth Images on Building Area Detection Task.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Evaluation of Scale-Aware Realignments of Hierarchical Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,3D SfM as a Measuring Technique for Human Body Transformation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Outlier Detection for Line Matching.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Detection of Small Portions of Water in VIS-NIR Images Acquired by UAVs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Predicting City Safety Perception Based on Visual Image Content.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Analysis and Classification of MoCap Data by Hilbert Space Embedding-Based Distance and Multikernel Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,An Out of Sample Version of the EM Algorithm for Imputing Missing Values in Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Multi-granulation Strategy via Feature Subset Extraction by Using a Genetic Algorithm and a Rough Sets-Based Measure of Dependence.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Boosting Collaborative Filters for Drug-Target Interaction Prediction.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Fast Adapting Mixture Parameters Schemes for Probability Density Difference-Based Deformable Model.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Optimal Stochastic Excitation for Linear Flaw Detection in a Solid Material.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Computing Anomaly Score Threshold with Autoencoders Pipeline.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Generating Random Variates via Kernel Density Estimation and Radial Basis Function Based Neural Networks.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Detection of Bat Acoustics Signals Using Voice Activity Detection Techniques with Random Forests Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Space Efficient Incremental Betweenness Algorithm for Directed Graphs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Confusion Matrix-Based Building of Hierarchical Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Information Potential Variability for Hyperparameter Selection in the MMD Distance.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,A Fuzzy Classifier for Data Streams with Infinitely Delayed Labels.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Generalized Multitarget Linear Regression with Output Dependence Estimation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,A New Weighted k-Nearest Neighbor Algorithm Based on Newton's Gravitational Force.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Towards Hierarchical Classification of Data Streams.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Non-parametric Contextual Relationship Learning for Semantic Video Object Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Superpixel Segmentation by Object-Based Iterative Spanning Forest.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Frequency Analysis of Topological Projections onto Klein Bottle for Texture Characterization.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Singular Patterns in Optical Flows as Dynamic Texture Descriptors.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Efficient Unsupervised Image Segmentation by Optimum Cuts in Graphs.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Dirichlet Series in Complex Network Modeling of Texture Images.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Detection of Vertices in Sketched Drawings of Polyhedral Shapes.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,A Note on the Phase Congruence Method in Image Analysis.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,An Efficient CBIR System for High Resolution Remote Sensing Images.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Experimental Analysis of Measurements Fusion for Pose Estimation Using PMD Sensor.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Automated Colony Counter for Single Plate Serial Dilution Spotting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Image Inpainting Based on Local Patch Search Supported by Image Segmentation.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Bio-Inspired Perception Sensor (BIPS) Concept Analysis for Embedded Applications.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Deterministic Partially Self-avoiding Walks on Networks for Natural Shapes Classification.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Hierarchy-Based Salient Regions: A Region Detector Based on Hierarchies of Partitions.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,Logarithmic Mathematical Morphology: A New Framework Adaptive to Illumination Changes.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Biometrics,FqSD: Full-Quaternion Saliency Detection in Images.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Large Scale Learning Techniques for Least Squares Support Vector Machines.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,An Automatic Approximate Bayesian Computation Approach Using Metric Learning.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Generative Models for Deep Learning with Very Scarce Data.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Data Augmentation via Variational Auto-Encoders.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,LSTM-Based Multi-scale Model for Wind Speed Forecasting.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,Using Deep Learning to Classify Class Imbalanced Gene-Expression Microarrays Datasets.

"Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications - 23rd Iberoamerican Congress, CIARP 2019, Madrid, Spain, November 19-22, 2019, Proceedings.",Medical Applications and Brain Signals,A Data Representation Approach to Support Imbalanced Data Classification Based on TWSVM.

